2018.12.18 16:07,43,whgg****,221.157.***.156,2,3,"누굴 원망할수 있는것도 아니고,

화남, 체념, 우울 복합적인 감정입니다.

삼전이 저러고 있으니 희망이 더 사라지는군요.

도대체 배당을 몇번 타라는건지.....",
2018.12.17 09:23,1051,glor****,118.131.***.244,7,4,"배당금이 3500원

올해안에 절반만 정리해도 배당금 상당할듯

삼바랑 주식 맞교환은 검찰 수사까지 들어간 상황이라

없다고 봐야할듯","['보험법 통과해도 유예기간 7년있다 그 사이 정권이 바뀌든 뭔수가 생기든 좋은날 오겄쥬', '이좋은회사가 주가가 이케내릴줄은 꿈에도 생각안했다', '삼생의 삼전지분은 폭발력을 보일 듯... 삼바... ㅎㅎㅎ 이걸레 배당으로 국내에서 보험업을 할 수나 잇을까...', '삼생은 그래서 앞으로 어떻게 된다는건지 좀 써봐러', '삼생이 관계사 주식 올해 안에 꼭 정리해야 하나요?', '삼생은 못판다 전자 지분 오히려 늘었다 아바 정권 바뀔때까지 버틸거 같다', '맞교환이 아니라 자전거래, 통정거래로 60만원까지 삼바를 올린 후 개미들에게 퍼 넘긴 후 그돈으로 상생의 삼전지분을 브록딜로 가져 갈 것입니다. 삼물이 삼생의 삼전지분을 빼앗아가는 것은 JY승계의 필요충분조건입니다.', '어제 스트레이트 안 보셨나요? 삼성 미전실에서 우리나라 엘리트는 삼성장학생으로 관리 하고 있습니다. 검찰, 법원은 삼성의 입장에서 세상을 보는 자들입니다. 뭘 바래요.']"
2018.12.17 19:55,68,snch****,175.210.***.105,0,1,"가지가지하고논다,",[]
2018.12.16 17:51,922,suji****,112.187.***.243,5,9,"9만원대는 추세선이 살아 있었지 추세선 작살 나는거 보고 8만원대에 들어 왔으면 처물릴 생각하고 들어 왔겠지? 아니니?
대세하락 종목에서 단타를 치려고 들어 온거면 진짜 초보네 ㅋ 처물릴 확률이 더크고 먹어도 3%먹기도 힘들텐데 손절라인이 보통6%니까 손실이 더클듯 ㅋ
나는 추세선 살아 있는 10만4천 부터 매수 했고
물한번 타서 9만2천이야 나 같은 아줌마는 절대 손절안해 비중 20%니까 30%까진 비중늘릴수 있고 6만원이 와도 상관없어 그럴각오 없이 주식을 하니
우리 남편님이 벌어오신 소중한 돈인데 손절 할꺼 같니 아파트도6년 동안 기다렸다가 꿀매도 했는데
3-4년은 생각하고 비중 늘렸지 미쳤니 손절을 치게","['아줌마따라 추매 무조건 고 왠지 아줌마따라하면 수익마니 날거같다', '아줌마인지, 할망구인지 참 시끄럽네\n심심한가\n에휴 게시판 글 수준이', '말이 많아진다...거칠게...왜..\n여기서 아무리 소리쳐봐야 주가에는 전혀 영향이 없습니다.', '흠..이대 나온 아줌마 같은데', '확 상간다 꼭 잡고 있으라 해외 그룹사연금 등', '이런 아줌마들 주가 확 떨어지면 추억속으로 사라짐', '당연히 남편님 이죠♡ 재용이는 배당이나 많이 주면됨', '재용이와 현 남편중 하나만 선택해라ㅎㅎ', '설례발 치는것 보니 조만간 7만원 구경하겠네', '손절 할꺼면 애초에 사지를 마....', '비중 몇프로니? 2-3년 같이 썩자 7만원에 물타면 나도 그정도되 비중늘릴수 있는 현금 너보다 많아 아파트 판돈 7억중 9%도 투자 안됬어 까불지마 초보야', '꼭 얼마 있지도 않은것들이 인성이 더럽지 남생각은 눈꼽만큼도 안해 그에비해 우리 재용이는 너무 상남자야~♡', '모지리들 ㅋㅋ 형 82400원 4000주 매수혔다.', '지금이 밀물인지 썰물인지도 모르니? 단가 낮다고 지금 돈빠져나가서 시총 20조가 16조가 되고 코스피 지수도 2100을 왔다갔다 하고 단타만 극성에 생보종목들 실적을 보라고 추세선 박살나고 돈빠져 나가는데 8만원대라서 안떨어진다 실화니 ?이 아줌마가 할일없이 2-3년 생각하는줄 알았엉ㅋ 나는 그냐 잘생긴 재용이가 배당만 좀 많이 챙겨줘서 은행예금 보다 많이 먹궁 2-3년뒤 13마넌에 팔면 그만이쥐~', '가짠은 것들 주접 떠는거 보니 7만 한번 보고 싶네 ㅋ 뭐 배당낙일 26일 이후로 보게 될지도 ㅋ']"
2018.12.16 15:52,1043,jung****,117.111.***.54,0,2,"삼생에 관심있는 입성 예정자인데

삼생 한생 이 두종목 왜 그런거죠 ????","['업황도 업황이지만 그 보다도 삼성 그룹의 금융 지주사입니다. 고점 대비 반토막인데. 거니형네 지분이 약70% 상속세 절감을 위해서는 강도높게 후려쳐야 하지 않을까요?', '생보주들이 지금 상황이 좀 그렇습니다. 기사좀 찾아보시면 지금 상황이 어떠한지 쉽게 찾을수 있습니다.', '생명보험주들이 모두 그러합니다..들어오신다면 당분간은 짧은 대응 권합니다.\n기존 주주들은 손절보다는 추이를 봐가면서 추가매수를 ... 배당받고 3go 하자 ~~~']"
2018.12.16 14:06,768,akat****,39.7.***.60,2,2,실력이 초보인가요,"['저도 9만원인데요, 배당락 때 물타야하나 고민중예요', '현재로선 제때 물타기를 못한 것 뿐입니다.. 더 높은 투자자도 많이 있습니다.\n손절보다는 배당받고 ..지켜보심이 ...', '허허허', '상위20%안에드심. 9만이하 사신분들은 대부분 단타족들임.', '내 개초보네요']"
2018.12.16 08:03,723,tjfg****,125.132.***.87,4,4,"올핸 유난히 연락 안되고
행불된 친구들이 많아졌네요.
코인 2천 언젠가 다시 간다고
위아 2십 우량주라 회복한다던
더이상 추락할 곳은 없다며
지금이라도 빚이라도내
투자권유하던 친구.
쥐꼬리 배당금이라도 받았는지
꼬깃꼬깃 회비로
자존심 지킬려던 그이.
이젠 빠져나올려도 그럴 수
없게 됐다며 술잔 기우리던
그이.

그래도 희망회로라도 돌리는게
현실을 견딜 수 있는 마지막
위로겠죠.

혹독한 겨울이 될수록
희망회로는
잘도 도네 돌아가네",[]
2018.12.15 23:52,812,suji****,211.36.***.219,8,9,"1년에 이자 얼마나 준다고 예금을 하니
걍 처물리고 2-3년 있음 배당도 1년당 3%정도씩 받아 주면서 2-3년 기다리면 어느정도 오를텐데
다 알면서도 남자분들이 성격이 불같아서 다른 더좋아 보이는 종목으로 옮겨 가고 싶어서 이 난리지 ㅋ 분석은 잘해도 참을성이 없어 그러니 수익율이 줄지 좀 참고 기다려 ~","['삼생이 날파리가 너무 꼬인다 ㅠ', '내가 아파트 사서 6년을 가지고 있었단다 아파트 판돈 을\n삼생 매수 10만 4천에 비중 10% 물타서 평단 9만 2천이고 지금 비중은 20%야 아파트 판 현금의 9%는 삼생에 투자된 자금이지 4월에 첨 매수 했으니까 1년 보유 다되가거든 말을 하면 처 들어라 요즘같은 장에 엄한데 들어가서 탈탈 털리지 말고 ㅋ', 'suji 아줌마 정답ㅋㅋ', '이렇게 존버 말한 사람 치고\n1년을 넘기는 사람이 없음\n기다리다 지챠 18 18 은 매힌가지', '거니생사 확인되고 상속 종료되면 그 후에 제자리로 찾아 간다.', '결국 시간과의 싸움 이다고 봄 올타', '고수~~', '고수네~', '지지선 상승추세 다 보고 분봉으로 자금유입 분석 다 하고\n매수 했으면서 결국 아웅 싸네 지금 사야해 하고 들어온 나 같은 아줌마랑 같이 물렸잖아 ㅋ 그냥 2-3년 썩으면서 목표가에 팔자니깐요 13마넌']"
2018.12.15 22:46,705,jdki****,116.37.***.150,0,9,"아래 유튜브영상 참조해 주세요
https://youtu.be/srdB2cev6xc","['개미들에게 좋은 주식은 수익을 많이 주는 주식이므로 좋은 주식은. 아닌 것 같고, 주가는 주포나 귀신 아니면 알 수 없으므로 알 수 없는데 상속세 절감을 위해서 열심히 내릴 것 같은 것은 나만의 생각인가?']"
2018.12.15 19:17,431,sp00****,210.123.***.85,4,6,"냄비 속 개구리 같은 거죠.

매서운 바람이 살갗을 에는 겨울밤.
따뜻한 물 속 개구리는 행복하답니다.
밖이 너무 추웠거든요.

에잇, 손해본 게 별 게 아니네.
기다리면 반드시 오를 거야!
.
동 트기 전이 가장 어둡다잖아?
이건 틀림없어.
공포를 산 거야.
환희를 팔아야지.
난 아무래도 타고난 초고수인가봐.
음하하하...

20만원 되면 무엇을 할까?
일단 고물차를 외제차로 바꿔야지.
으음, 집이 비좁아. 답답해.
50평 아파트로 이사가고 말이야.

스르르 나른해집니다.
그리고는 달콤한 꿈을 꿉니다.

불을 계속 지핍니다.
냄비 물은 점점 뜨거워집니다.

앗, 뜨거!

긴 잠에서 화들짝 놀라
눈을 떴을 때는?",['천국']
2018.12.15 22:41,378,hjj9****,223.33.***.55,2,2,"게시판서 떨어진다 팔아라 ㅈ때따 이러면 안떨어지고..

사라 오른다 이러면 떨어지더라..

즈그 조상한테 패륜짓 하는게 일상이지??",[]
2018.12.15 19:14,448,miri****,125.143.***.210,3,5,"[이데일리 박지혜 기자] 방송인 김미화가 자신의 ‘가짜 뉴스’ 사과 요구를 받아들이지 않는 이언주 바른미래당 의원에게 “말장난을 요구한 게 아니다”라고 항의의 뜻을 나타냈다.

김미화는 지난 14일 트위터를 통해 “이언주 의원님, 실망스럽다. 저는 국민의 한 사람으로서 정당하게 가짜 뉴스에 대한 사과를 요구한 것”이라며 이같이 전했다.

그는 “철도침목하나놓기운동 봉사활동에 무슨 능력이 필요한가?”라고 반문하기도 했다.

앞서 이 의원은 전날 페이스북에 “가짜 뉴스 퍼트렸다고 팩트를 체크하겠다고 한다”며 “저도 팩트가 무척 궁금하다”는 글을 올렸다.

이 의원은 “남북철도추진위원장…김미화 씨가 그 직을 맡았던 당시 언론 등에서 그렇게 지칭해서 저도 그리 지칭했지만 정식 명칭을 확인해보니 동해북부선연결 공동추진위원장이라 추가했다”면서 “과거 박근혜 정부의 블랙리스트, 화이트리스트를 운운할 때 녹(혈세)를 받았기 때문에 화이트리스트였고 녹을 받지 않았기 때문에 블랙리스트로 분류했었는가?”라고 적었다.

이어 “정부의 후광을 받았기 때문에 화이트리스트였고 배척을 당했기 때문에 블랙리스트로 분류됐다고 주장하지 않았는가? 그렇다면 김미화 본인이 그 자리에 간 것이 개인의 능력으로 간 것인가? 과연 철도와 관련한 어떤 역할을 했기에 그 자리에 갈 수 있었는지 되돌아보면 자신이 화이트리스트인지 아닌지 판단할 수 있지 않겠는가? 스스로 판단해보라”고 덧붙였다.

이 의원은 그러면서 “결국 화이트리스트인지 아닌지는 국민께서 판단해주실 것”이라고 썼다.

지난 11일 이 의원은 문재인 정부의 특혜 문제를 비판하는 내용의 글을 올리며 “김미화 남북철도추진 위원장”을 언급, “이들이야말로 화이트리스트가 아니냐”고 주장했다.

그러나 이 의원이 언급한 남북철도추진위원장은 존재하지 않는 직책이며 남북철도추진위원회 역시 존재하지 않는 단체로 확인됐다.

실제로 김미화의 철도 관련 직책은 ‘동해북부선 연결 추진위원장’으로, 정부와 무관한 민간단체의 자리다. 올해 초 시민단체 ‘희망래일’이 주도해 출범한 ‘동해북부선 연결 추진위’는 남북 통일과 평화 기원의 뜻에서 연결이 끊긴 강릉~제진 구간의 철도를 잇는 데 필요한 비용을 시민 참여로 마련하자는 취지에서 발족한 단체다. 당시 김미화와 이철 희망래일 이사장, 정세현 전 통일부 장관이 위원장을 맡았다. 

희망래일 측은 시민의 참여를 높이기 위해 대중적 인지도가 높은 김미화에게 부탁한 것이라고 밝혔다. 또 정부와는 전혀 관계가 없고 지원을 받는 것도 없다며 이 의원이 제기한 의혹을 일축했다.

김미화는 트위터를 통해 “이 의원은 제가 정부 요직을 맡은 양 가짜 뉴스를 퍼트려놓고도 부끄럽지 않으신지. 민간단체 봉사활동과 정부 임명직 구분도 못 하나”라며 “글 내리고 사과하라”고 요구했다.","['문재인 ㄱㅅㄲ. OOO.ㅈ같은 ㅅㄲ', '이언주씨는 사죄부터 하는 게 도리인데 말돌리기를 시전하네요.']"
2018.12.15 13:57,835,iove****,211.36.***.184,3,2,삼바를 60만원에 매도해야 매수자금 준비가능한데 택도 없고 반도체업황이 대세 하락세니 어쩌니 애널리스트 소설쓰고 조중동으로 분위기 잡고 공매도 걸고 물량으로 누르면 삼전 3만원 깨지는것은 일도 아닐듯 삼생은 알토란같은 삼전주식 헐값에 털리면 주가는 어찌되는거유?,"['욕심만 부리다가....\n아래 분들이 다 아는 내용이네요.', '자전거래, 통정매매 온갖 수단을 다 동원해 삼바 60만원 이상으로 올려서 개미들에게 퍼 넘기고 그 돈으로 삼생이 보유한 삼전지분을 삼물이 가져 갈 것이다. 그러나, 거니 일가가 지분이 많은 삼생은 상속세 때문에 하락추세를 이어 가도록 방조할 것입니다. 상속세 확정되는 싯점까지. 삼성전자도 액분해서 개미들에게 떠 넘기고 3만원대 진입 다 같은 맥락의 시나리오대로 가는것이라고 보고 있습니다. 개미들 은 그런 흐름을 읽고 대응하는 자들이 현명한 투자자가들이죠.', '분식회계주식은 올해 4배오르고 사상최대실적주는 30%폭락하고\n국내 삼성전체를 지배하는 삼생은 공모가도 안되는 역대 최저가에 근접했고 ㅎㅎ 이렇게 티나게 작업치는데도 이재용을 못잡아 쳐넣는이나라가 대한민국이다.']"
2018.12.15 11:48,842,sung****,116.33.***.133,7,0,"삼성생명과 삼성화재는 합산 보유한 삼성전자의 지분 중 10% 초과분의 연내 매각 계획에 대해
시장과 소통해왔고, 이번 결정은 그 일환이라고 설명했다.

법인세 제외 순이익(net profit) 기준으로 삼성생명은 대략 8000억원, 삼성화재는 1400억원 가량이
올해 배당 재원으로 활용될 것으로 추산했다.

그는 ""올해 삼성생명 주당배당금(DPS)은 기존 추정치인 2200 원에서 3500 원으로 59.1%증가 가능하고,
배당수익률은 30일 종가 기준 3.3%""라고 진단했다.


출처
http://news.hankyung.com/article/2018053127706","['나 같으면 배당 투자 한다.', '19년 장개시 배당락은 크지않으니 고려하지말고 펀더멘털 파악하고 결정하심이~', '배당까지 10일 남았는데\n연말 배당 먹어야 할까?']"
2018.12.15 09:38,583,advo****,58.230.***.182,3,6,다들 마지막 한장 남은 카드라 생각하고 신중하게 사용해 내년을 대비하시길....큰 기회는 공포와 함께 온다. 잘 기억하시라....,"['뭘 아시는 분이네요\n단지 진입 타이밍을 잘 잡아야 할 듯 ^^', '기왕지사 내리는거 8만 터치 구경함하고..9만대로 쭉쭉 올라가자 .. 내년에는 10만대도 구경하고..']"
