0,2018.12.14 18:06,14,1,0,"뭔가 조용히 움직이고 있는듯...

2018년 15만원에 마무리되면 참 좋고

2019년에 25만 갈겁니다

이글은 곧 성지가 될것이요!",,,
12,2018.11.28 10:07,575,khuu****,59.150.***.122,4,0,"http://www.pharmnews.com/news/articleView.html?idxno=95813

덴탈 치료제 30%이상 급성장에 제약사 ‘주목’
잇몸약 잇치·청결제 가그린·치주질환 이모튼 등 사상 최대매출경구용 잇몸약은 식약처 효능 재평가로 내년 ‘성장’ 기대

≫ 종근당 ‘이모튼’·동아제약 ‘가그린’· 30%↑ 동화약품 ‘잇치’ 8% ↑3제품 모두 올 3분기 만에 전년도 매출 넘어 사상 최대 실적 전망하지만 올해 들어 덴탈 분야 치료제의 재성장이 시작됐다. 골관절염 및 치주질환치료제인 종근당의 ‘이모튼’의 올 상반기 매출액은 전년대비 30%가 넘는 167억원을 달성했고 3분기 253억원으로 집계됐다.

또한 구강청결제 시장도 2015년 400억원을 돌파한 이후 지난해 500억원 시장에 진입한 이후 올해 30% 이상 성장해 600억원에 다가설 전망. 동아제약의 ‘가그린’은 올 3분기만에 지난해 227억의 매출을 넘어서 239억원을 달성했다.

치약형 잇몸 치료제 시장은 2010년도 50억원 규모 수준에 그쳤으나 지난해에 200억원대로 4배 이상 성장했고 지난해와 올해 들어 각각 30%와 10%대의 지속적인 성장률을 보이고 있다. 올 3분기 동화약품의 ‘잇치‘ 매출액은 108억원을 기록했다.

한편 아이비큐아에 따르면 잇몸 치료제인 명인제약 ‘이가탄에프’는 8.9%(107억원), 동국제약의 ‘인사돌플러스’ 6.1%(106억원) 성장했다. 다만 ‘인사돌’은 재평가의 영향으로 -12%(95억원)로 기록됐다.

≫ 동화약품 ‘잇치’, 올 3분기만에 100억 돌파…기말 매출 150억 전망작년 30%·올해 10% 성장, 실적-실적 성장 궤 같이 해(중략)

≫ 동아제약 ‘가그린’, 3분기 만에 전년 매출 넘어서…기말 매출 300억 전망제약실적 전분기 대비 5% 감소 불구 가그린 전년대비 32% 성장(중략)

≫ 종근당 ‘이모튼’, 2년 연속 25%이상 고성장…기말 340억 전망올 초 물량부족 품절 사태까지···내년 400억 실적도 가능(중략)

≫ 동국제약 어닝서프라이즈 배경엔 ‘인사돌’, 매출비중 10%로 ‘버팀목’(중략)",[]
13,2018.11.27 11:38,775,kkyu****,125.176.***.53,2,3,"이런실적
옛날명성
거저먹을려고
그만두지
능력없으면
그만두라
주주는그런저질능력
원히지않지
손해배상받을준비!",['ㅋㅋㅋㅋ이분 찬티에서 반대로 완전돌아섯네..']
14,2018.11.27 11:05,580,kkyu****,125.176.***.53,1,3,"저질실적
저질관리
저질인사
주주들의재산손해
배상하라
이런행태는
그만두시는게
어떠니
능럭이없으면그만뒤",[]
15,2018.11.25 11:51,1056,hyhs****,223.38.***.182,0,4,터비뉴겔 좋아 ㅎㅎ,['말나왔으니 오르겠네요']
16,2018.11.25 00:34,750,7787****,175.125.***.14,1,3,딱이다,[]
17,2018.11.21 12:21,1531,ledp****,223.62.***.44,10,2,대박날것같다,"['기관 매수세가 꾸준히 들어오네요.. 굿', '초대박']"
18,2018.11.19 16:06,1156,mein****,175.223.***.168,3,0,나두한번먹어보자,['박카스젤리 출시되엇다 대박날듯 고고행진 갈것같ㄷㄱㆍ']
19,2018.11.15 12:43,1458,kkyu****,125.176.***.53,7,3,"현금잘도는박카스영업
저질스러운투자
저질실적
누구를위한 관리를하는지
주주들의손해를너희최고관리자
는무슨짓을하는지
주주들이 보고있다
절대 용서하지않을것이다
모두바뀌야한다!","['유 윈!!!', '님 왜 갑자기 안티 됐나여 ㅋㅋㅋ', '사톼하는게좋것다', '사퇴하라', '거푸ㅁ주인가요 ?']"
20,2018.11.15 10:22,811,vipl****,61.247.***.221,2,1,"포카리좋아해서 샀는디
포카리 못 사먹잖어
포카리가 파란색인건 알것는디
좀 따뜻하게 해주이소",[]
21,2018.11.09 10:30,1395,japo****,117.111.***.249,6,0,"날도 추워지시는데 어여 나오시요
거기 살만 하시요?
춥소 어여오시요 냉큼오시요",['ㅠㅠ']
22,2018.11.08 07:39,1138,hip7****,122.128.***.54,2,1,어제 요넘 샀다는 것이지?,[]
23,2018.11.06 11:59,1464,777z****,112.214.***.9,3,0,잘부탁드리고..힘내세요^^,['뭐 잘못알고 오셨네요\n쏘시오는 제약주 아니에요']
24,2018.11.06 10:36,1170,rkgu****,223.62.***.202,4,0,"오너 석방되면 날라갈텐데..

결과 언제쯤 나오나요?

30만원 가도 이상하지 않을 만큼 좋은 기업인데

너무 아쉽네요..

버티면 좋은날 오겠죠!",[]
25,2018.11.05 14:22,996,hoss****,211.36.***.171,1,1,매수할때 지켜보고 들어간다,[]
26,2018.11.05 13:32,871,hip7****,122.128.***.54,3,0,달리는것 같은데? 가는것 같은데 제자리네~~,[]
27,2018.11.05 13:11,506,japo****,58.141.***.175,4,0,"그러나 요즘보면 주주가 안티해도
이상할게 없음 어처구니없는 주가
회사 경영을 어찌이리하나",[]
28,2018.11.05 10:26,768,kkyu****,183.102.***.125,1,2,"이런저질실적
두서없는방만한경영
인재부족
주주들의 피해배상하라
능력없으면그만두는게
어떨지
참한심한회사네
주가를보면 너희들
경영진의 무능이극한상황","['ㅋㅋㅋ', '이분 찬티하다 결국 절망하셨네 ㅋㅋㅋ']"
29,2018.11.02 15:05,1008,vipl****,61.247.***.221,2,1,오르네ㅋㅋ,[]
30,2018.11.02 13:41,1016,neoe****,220.72.***.175,3,1,"금융주입니다

제약주인줄 알고 들어오신분들

다 나가주세요",[]
31,2018.11.02 13:19,783,japo****,117.111.***.198,1,1,"물량 줄이고 다른 제약주로 돌리는게 현명할거같네요 동아는 오너부재로 오너 나오기까지는
지지부진할거같고 동아가 오너없이 오르면
다른제약주는 더 오를거같고 오너나오면
그때 봐도 늦지 않을듯합니다
오너 못나오면 암흑기죠 비중줄여다른곳
추천 비추천 눌러주세요",[]
32,2018.11.01 14:40,787,japo****,58.141.***.175,4,0,곤란한데....,"['결과는 아닌데 어렵게 진행된다하네요\n예전처럼 꼬리자르기 어렵다고', '2심 재판 결과 나왔나요?']"
33,2018.11.01 07:44,782,hip7****,122.128.***.54,3,1,"52주 땅굴 파는 중입니다 삐뽀삐뽀 ㅡ공사중위험ㅡ
ㅡ깨미 절대 접근 금지ㅡ",[]
34,2018.10.31 10:15,1042,7787****,223.38.***.71,1,1,주겨주네 ㅋ,[]
35,2018.10.31 09:26,1019,ksyb****,175.124.***.73,2,2,이 회사 무슨 문제가 있어서 이리 내리는 걸까요 지켜보기가 힘드네요 지금이라도 손실감수하고 다른종목으로 갈아타야 할까요?,['존버가 답입니다. 자꾸 왔다갔다하지 마세요. 더 손실커져요']
36,2018.10.31 09:43,833,cnsr****,125.177.***.184,7,2,"ksyb님은 아직도 똥인지 된장인지 식별이 그렇게 안돼요
누차 말하지만 코스피 코스닥 상장기업들 이상없고 정상입니다

가장이 가장노릇을 제대로 못한 결과라고 보시면 됩니다
경제와 증시 채권 이모든 시장은 경제와 밀접하죠
문죄인씨 경제는 빵점이에요
주식에 물리신 분들 앞으로 4년은 기다려야
그것도 정권이 바뀌야 함~","['나~알바 아니고 평단13층에 1000주물린 주주거랑 글구 나 눈으로 보구 느낀대로 글쓴것 뿐이거던 글구 보수도 진보도 아닌 중보수거든~', '이런데서 이런 댓글 달고 얼마받냐.\n왜그러고 사냐. 주식은 오르고 내리고의 반복이야.\n떨어지면 맨날 정부탓 할래. 오르면 니 잘나서 올랐다고 할거지.\n적당히 해라.']"
37,2018.10.30 15:05,477,kw10****,1.210.***.162,1,2,다들 날라가는데 이것만 비실비실~~,[]
38,2018.10.29 10:12,1214,7787****,211.41.***.40,4,3,곧 터진다 큰거한방,['터지기는 개뿔 스트레스받아 대갈통 터진다.']
39,2018.10.22 15:51,1614,ccii****,223.62.***.59,0,2,"●청원●
국민연금의 주식대차를 폐지하라
https://www1.president.go.kr/petitions/394401

다시 시작하는 청원입니다.
이전에 비슷한 청원에 동의하셨더라도 다시 한번 더 이 청원에 동의 부탁드립니다.

• [기자수첩]공매도 권유하는 '정부'…분통터지는 '개미'
https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=110&oid=018&aid=0004225969

• [단독] 공매도 신음株, 절반은 국민연금이 대여
https://news.v.daum.net/v/20181016095007871

• 국민연금공단, 해외운용사서 돈받아 직원들 해외연수 논란
http://www.businesskorea.co.kr/news/articleView.html?idxno=25479

• '주식 대여 장사' 논란 휩싸인 국민연금
https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003410343

• 국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

• 거래량도 대금도... 공매도 시장 휘젓는 외국계 증권사들
https://news.v.daum.net/v/20181009044529592?rcmd=rn&f=m

• 국민연금, 올해 7월 말까지 국내주식투자로 10조원 손실
https://news.v.daum.net/v/20181006090008650?f=m#none

국민연금이 공매도세력들에게 주식을 대여해주며 연금을 운용하여 우리들의 국민연금과 주식이 막대한 손실을 입고 있습니다. 

국민연금의 주식대차를 없애야지만 우리들의 국민연금과
주식을 지킬 수 있습니다.

우리들의 재산을 지킵시다.

청원에 힘을 보태어 주십시요.

여러분들의 힘이 절실히 필요합니다. ",[]
40,2018.10.22 15:05,888,hoss****,117.111.***.15,1,3,"투자자가 죽든말든 하락장에서 더 크게 하락시켜 수익을 내겠다,,,,,,,이것이 공매도의 위력입니다",[]
41,2018.10.22 09:32,852,kkyu****,125.176.***.53,1,4,"대박실적
적극매수 하슈
하늘로치솟을겁니다
가즈아~~^^♡",[]
42,2018.10.19 14:57,1936,12hh****,110.70.***.174,3,7,30만원 적정,"['92400 입 쑝 혔는디', '회사가 나뿐것도 아니고 장사가 안되는 것도 아니고 결론은 더러운 놈을 뽑아가 욕보는 겁니다', '오늘 폭등이내 더이상원하면 욕심이다 ㅋㅋ', '적정가치 25만 이상 봅니다\n올해는 힘들겠지만 내년부터는 좋아지겠죠', '이런 얘기를 어제나 엊그제좀 해봐라']"
43,2018.10.18 17:19,885,japo****,211.36.***.142,2,1,"항소심 집유 받기가 어려워졌나요?
진짜 3년 썩어야하나요?
3년 썩는다치면 진짜 답없는데........
8만은기본이고 6만까지도 후덜덜하네요
항소심에서 집유로 신동빈회장도 집유던데
항소심 날짜아시는분?",[]
44,2018.10.18 15:40,981,rkgu****,223.38.***.154,2,0,"신용 다 털고

회장 주식담보 대출 받은거 반대매매 나와서

경영권 워협받고

오너리스크가 무섭긴 무섭네요

구속되있는 상태에서 주식도 못볼텐데

이렇게 주식이 처참하게 내려가 있는거 알면

졸도하겠네요

3천억가까이 있는 지분이 반토막 났으니....


버티면 20만원 향해 갈겁니다",['그래도 실적없는것치고 이정도 주가방어는 양호함']
45,2018.10.18 14:56,825,son6****,49.1.***.188,1,1,"현금 비축 하신분들에겐 마지막 기회네요
메릴린치가 일부러 눌러서 저가에 사려고 하는거보니 오늘이 좋은 기회입니다

현금 가진분들은 매수하여 메릴린치에게 본때기를 보여줍시다",['아직 더 빠질거 같은디']
46,2018.10.17 11:51,1041,mina****,110.70.***.240,1,1,제곧내,[]
47,2018.10.17 11:04,900,kkyu****,125.176.***.53,0,2,"적극매수하슈
불불기둥
대박실적
치솟을겁니다","['You Win!!!', '지겹다 진짜 그만해라\n얼마를 물린겨 ㅋㅋㅋ']"
48,2018.10.16 15:44,858,inhw****,117.111.***.102,1,1,끝,[]
49,2018.10.12 14:59,1552,rkgu****,223.62.***.226,3,0,"회장 경영권 위험하지않나요
10만이하로 떨어지면 반대매매 나온다는 기사봤는데..

힘드네요

언제가 기다리면 20만 회복하겠죠",['신용으로 투자한 사람들은 죽고싶겠네요ㅜㅜ']
50,2018.10.12 12:11,1007,vipl****,61.247.***.221,2,0,"다른종목은 회복세인데
힘좀내소",['실적도 좋고 PBR도 낮은데 떨어지는 이유를 모르겠네요']
51,2018.10.12 09:44,995,vumo****,183.111.***.94,1,1,임직원들 휴식 끝나면 박카스 먹구 힘내서 일합시다~가즈아~^^,[]
52,2018.10.11 23:03,819,hahy****,59.31.***.128,3,0,이미반토막인데 더 내려가겠넹,[]
53,2018.10.11 17:37,679,7787****,175.125.***.14,7,3,언론에 나오던데 ㅋㅋ,['그럼 롯데계열 제품 안써본 사람 있나요?']
54,2018.10.11 16:22,394,sdkt****,223.38.***.94,2,1,바닥이다,[]
55,2018.10.11 10:35,790,cnsr****,125.177.***.184,3,0,완존히 개판5분전일세 그랴 ~,[]
56,2018.10.10 12:03,827,kkyu****,125.176.***.53,2,5,"올라갑니다
대박
불불기둥
적극매수 하슈 ^^♡",['유 윈 !!!']
57,2018.10.11 11:14,306,choi****,223.33.***.102,0,0,좀기어나오지 마슈,[]
58,2018.10.10 09:36,294,dcba****,124.58.***.9,1,1,"그것이 작금의 제1의 사명이다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!








금융적폐 청산하자!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",[]
59,2018.10.10 09:32,667,over****,218.236.***.72,3,0,ㅇㅇ 흐름 보이제?,['이제 8만원대 가겠다']
60,2018.10.09 23:45,602,b101****,119.201.***.122,2,1,"주식투자자 여러분, 국민연금이 공매도세력에게 직간접적으로 주식을 빌려준다는 사실을 아십니까? 국민연금의 주식대여 행위는 공매도세력의 주가 하방 작업에 사용되어 투자자들에게 막대한 경제적 손실을 입힐 수 있습니다.
심지어 회사는 성장하고 있는데 불법적 공매도 공격으로 개인투자자들에게 피눈물을 흘리게 한다는 의혹도 제기 되고 있습니다.
지금 국민연금 주식대차룰 금지하는 국민청원이 경실련을 비롯한 사회단체들의 주도로 진행되고 있으니, 여러분들은 꼭 참여해주시고, 가족과 주변에도 참여를 독려해주시기를 호소합니다. 20만명이 넘어야 정부의 공식적 답변과 대책을 들을 수 있습니다.
참여방법: 청와대 국민참여 및 제안 사이트에 들어갑니다.
그 다음 분야별 청원을 클릭하신 다음, 청원분야별 보기에서 경제민주화를 클릭하시면, 추천순 제 1위에 '국민연금의 주식대차를 폐지하라'가 있으니,
그리로 가셔서 내용을 읽으시고, 동의하시면 됩니다.
꼭 참여하셔서 주식투자자들의 이익을 지키도록 합시다!!",[]
61,2018.10.09 23:15,612,alpo****,124.57.***.184,6,2,다들 토레타 마시세요!!,"['그럼 토레타는 롯데 제품 아닌가 좀 생각하고 말좀 해', '지나도 한참 지난 얘기를, 이래서 개미들은']"
62,2018.10.09 19:52,430,2two****,182.224.***.41,2,3,등장하는 거 보니 내일장에서는 오르겠구먼,['제가 작성했던 글 지우고 관심종목 삭제할께요 ㅎㅎㅎ']
63,2018.10.09 17:35,504,666s****,112.167.***.9,4,2,야스쿠니????,[]
64,2018.10.09 17:01,802,kimk****,106.102.***.245,13,3,"동아오츠카 불매운동 돌입
횡령에 잘한다",['불매 하한가 가즈아~']
65,2018.10.08 10:17,512,7787****,211.41.***.40,0,3,ㅋㅋ,[]
66,2018.10.07 09:48,393,jise****,223.38.***.45,0,0,"요즘 대한민국 핫 이슈인 국민연금
재정 고갈문제와 관련된 유용한 정보입니다.

국민연금을 내시는 분이시라면 꼭
읽어보셔야 할 내용이어서 알려드립니다.

★ 내 주식은 내가 지킨다!!! ★

'국민연금 주식대여 금지'를 위한
청와대 청원에 꼭 참여해주세요!!!
(청원문을 읽어보시면 깜짝 놀라실 겁니다.)

※ 참여 방법은 참 쉽습니다.
아래 링크로 들어가신 후 '동의'를 클릭하시면 됩니다.
(네이버/페이스북/트위터로 3번 동의 가능)

https://www1.president.go.kr/petitions/394401",[]
67,2018.10.03 18:39,1140,inhw****,112.150.***.138,5,4,..,[]
68,2018.10.02 13:11,1005,2two****,182.224.***.41,3,1,본색을 드러낼 때가 되었는데,[]
69,2018.10.01 13:13,1040,7787****,223.38.***.135,3,2,ㅋㅋ,[]
70,2018.10.01 12:46,804,boar****,223.62.***.32,4,1,잘부탁드려요,[]
71,2018.10.01 09:47,748,kkyu****,125.176.***.53,1,6,"외국인기관
매집중
대형정보대기중
적극매수 하슈",[]
72,2018.09.28 19:58,767,kdh2****,39.7.***.64,2,2,ㅎㅎ,[]
73,2018.09.28 16:50,968,kmhy****,123.109.***.181,6,2,"1천억 전환사채 전환가액 조정이 최종 마무리되었고,,

박항서의 박카스매직과 바이오시밀러 주목할?,,,

기관들의 소리없는 저가매집이 시작되었다..

한때 제약업계1위였던 동아제약,,,,, 옛 명성의 절반이라도 되찾아야 하지않겠니???

동아에스티랑 합쳐서 1.5조라니,,,

신라젠 7조, 에이치엘비 4.6조, 대웅제약 2.2조,,

힘좀 내자,, 동아제약이여,,


동아쏘시오홀딩스에 대해 ""R&D 사업가치와 투자자산 가치 합산에서 별도 기준 순차입금 차감한 NAV 20만원.현주가 NAV 할인율 47%로 저평가. 지주사 별도로 의미있는 연구개발비(17년 176억,18년 상반기 104억) 지출을 통해 R&D 기능을 수행하고 있는 가운데 동아제약과 용마로지스 등 주력 계열사 영업상황 호조이고, 중장기 바이오시밀러 CDMO 기업 DM바이오 지분가치 상승도 기대함에 따라 현 주가 매력적으로 판단"" 이라고 분석했다.",['에스티팜 떡락은 안보이슈?']
74,2018.09.28 14:45,478,kkyu****,125.176.***.53,5,2,"이젠갑니다
힘들었던세월
화이팅~~^^♡",[]
75,2018.09.22 19:55,721,cion****,203.226.***.5,1,3,"여러분들의 국민연금이 새고 있습니다.
청원에 힘을 보태주세요.^^

※ 국민연금 주식대여 금지 청원
https://www1.president.go.kr/petitions/353707

※ 참조기사
국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""
https://news.v.daum.net/v/20180907070022685?f=m

여러분들께서 자주 이용하시는 커뮤니티나 포털사이트 증권 토론방 게시글에 위 글을 복사해서 댓글로 달아주시면 큰 도움이 됩니다.
여러분들의 힘이 필요합니다.^^",[]
76,2018.09.21 17:16,965,ledp****,223.62.***.67,4,2,"동아쏘시오홀딩스, 1000억 BW 리픽싱 완료
주가하락으로 행사가액 90%로 하향조정, 최대주주 지분율 희석 이슈 적어

이윤재 기자공개 2018-09-18 07:55:16


동아쏘시오홀딩스가 1년전 재무구조 개선을 위해 발행한 신주인수권부사채(BW) 행사가액이 하향조정됐다. 리픽싱 하한선까지 도달해 추가적인 조정은 없을 예정이다.

17일 금융감독원 전자공시시스템에 따르면 동아쏘시오홀딩스가 발행한 103회차 BW 행사가액이 11만 6000원으로 하향조정됐다. 지난해 3월 발행한지 1년 6개월 만에 두 번째 리픽싱(전환가액 조정)이다.

동아쏘시오홀딩스는 지난해 3월 재무구조 개선을 위해 1000억원어치 BW를 발행했다. 단기차입금(600억원) 상환, 자회사 디엠바이오 유상증자(200억원) 등에 자금을 투입했다. 전사적자원관리시스템(ERP) 구축과 운영자금에도 100억원씩을 사용했다. 2010년 지주회사 분할 전인 동아제약 시절 BW 1000억원어치를 발행한 이후 7년 만에 나선 자금조달이었다.

동아쏘시오홀딩스 BW는 발행 당시 매력적인 투자처로 인기가 높았다. 공모로 진행되면서 채권과 워런트(신주인수권)가 나뉘는 분리형 BW로 발행됐다. 투자자 입장에서는 상장 이후 곧바로 유통시장서 팔아 차익을 노리거나 워런트의 주식 전환 이후를 대비하는 등 자금사정에 맞춰 투자전략 선택이 가능했다.

BW의 최초 신주인수권 행사가격은 12만8500원으로 책정됐다. 쿠폰금리는 0%, 만기까지 보유할 경우 2%의 수익률을 보장했다. BW 채권자들은 3년 후 조기상환 청구가 가능하다. 워런트에는 리픽싱 옵션이 포함됐다. 최대 90%까지 리픽싱되는 구조다.

동아쏘시오홀딩스 주가는 BW 발행 이후 출렁이기 시작했다. 한때 16만원에 달했던 주가는 지난해 10만원 밑으로 급락했다. 주가하락을 반영해 올해 3월과 이달 두차례에 걸쳐 리픽싱이 진행됐다. 사실상 이번 리픽싱으로 동아쏘시오홀딩스 BW에 대한 행사가액 조정은 끝났다. 최대 한도였던 90%까지 행사가액이 조정됐다.

워런트 행사기간은 2022년 2월이 만기로 여유가 많다. 향후 주가가 오르게 되면 투자자들이 워런트를 행사해 보통주를 취득할 것으로 점쳐진다. 아직 워런트 물량이 90% 가량 미행사된 상태다.

전량 행사시 85만 9098주가 신규로 발행된다. 이는 기발행주식수 대비 14%에 달하는 물량이다. 다만 최대주주 지분율 희석은 크지 않을 전망이다. 동아쏘시오그룹 총수인 강정석 회장이 20만 3135주 규모 워런트를 보유 중이기 때문이다.

-----------------------------------------------------------------------

리픽싱이 끝났네요. 고생들 하셨습니다.

물론 그런다고 주가가 오른다는 얘기는 아닙니다.

보자...강정석 회장이 3년형 받았으니까 2021년에 출소하면 (물론 집행유예나 사면 하면 더 빨리 나오겠죠)

그때까지 누르려나. 그렇지는 않겠죠.

어쨌거나 감빵에서 나와서 워런트 행사하면 되겠네요. 싸게 지분 늘리고...

돈 벌기 참 쉽죠?","['여러분들의 국민연금이 새고 있습니다.\n청원에 힘을 보태주세요.^^\n\n※ 국민연금 주식대여 금지 청원\nhttps://www1.president.go.kr/petitions/353707\n\n※ 참조기사\n국민연금 주식대여액 1천조원 육박..""공매도 종잣돈 창구""\nhttps://news.v.daum.net/v/20180907070022685?f=m\n\n여러분들께서 자주 이용하시는 커뮤니티나 포털사이트 증권 토론방 게시글에 위 글을 복사해서 댓글로 달아주시면 큰 도움이 됩니다.\n여러분들의 힘이 필요합니다.^^']"
77,2018.09.21 16:43,798,imru****,39.7.***.194,1,3,"고수님들 한수 부탁
드립니다.","['리픽싱을 해야 주식을 싸게 전환가능. 거의 예정된 수순. 이젠 리픽싱 이슈 끝.', '주식수가 조정율만큼 늘어남..\n완료됐으니.. 불확실성 해소..\n고수아님요..']"
