19.01.10,롯데가 우승하는소리한다,"1차 목표가 36000원입니다.
원전가동률90%
급진적인 탈원전 인이랜드 탄력잃음",1,0,['예측성공']
19.01.10,L.D,5일 업,0,0,['예측성공']
19.01.09,M자대박손금#6139,"내려가면 오르는 날도 꼭 있어요.
잠시 걱정 휴가 보내고 올 해는 정상에 도달 가능성 충분해요.
기다려 보세요. 분명 좋은 날 이 계속 온다고 봅니다.",2,0,['예측성공']
19.01.09,Sik#9594,이제 추락합니다. 꽉 잡으시길! 그렇다고 내리면 추락사입니다.,0,3,[]
19.01.09,롯데가 우승하는소리한다,"내일은 올리야지.
오늘 마이 무따아이가!
무조건 치고 올라가자.
전군 진군하라",1,0,['예측성공']
19.01.09,필명#9132,헉...그동안올라가던게 한번에빠지네요...,1,0,[]
19.01.09,샤일런스,너무빠지네,2,0,[]
19.01.08,롯데가 우승하는소리한다,"내일 한번 더 치고 올라가자.
낼은 예측이 어렵네요.
한번 더 올려줄듯하다가도
떨어질듯해서...",1,1,[]
19.01.08,구진날,시원하게 63빌딩 찍자,1,0,[]
19.01.08,가즈아ㅏㅏ아ㅏ,적당히 먹고 털고 갑니다 ㅂㅂ,0,0,[]
19.01.08,스타스포츠,40층 가즈아!,4,0,['예측실패']
19.01.07,롯데가 우승하는소리한다,"결국 35000대 매물 일부 소화하고 36000대로 가는 과정입니다.
경기방어주라 다른 종목들 상황이 상승장으로 들어선터라 갸늠하기 어렵지만 내일은 상승 예상합니다",2,0,['예측성공']
19.01.07,Ryan#0423,"3만50원에 팔았습니다.
수익률 41프로네요
정말 감사합시다 나머지 분들도 건승바라겠습니다!",2,5,['예측성공']
19.01.04,메가박스,"40층 거주자 어쩌라고~~~
엘리베이터 아래서 누르지 마세요... 위에서 누르고 대기하고 있어요...ㅡ..ㅡ",1,1,[]
19.01.04,훌루루#5651,갑지기뭐져,0,0,[]
19.01.04,김광우#7067,37층입니다 오겠죠?,1,0,[]
19.01.03,fly up,"몇 층까지 갈 수 있을까요...

제발 ㅠㅜ 부탁해 한전아...

나도 그렇지만.. 더 높은 층에 사람 많다 ㅠㅜ",2,0,[]
19.01.03,메가박스,"40층거주자입니다. 35층은 살만한가요...
엘리베이터 왜 이리 안올라오는지 ㅡ..ㅡ",0,0,[]
19.01.03,구름뭉게,이제 날아 갑시다~~,1,0,['예측실패']
19.01.03,Sik#9594,왜 오르나요??배당유무는 보통 언제 결정 나나요?,0,0,[]
19.01.03,절대승리,세력 팔고있다,0,0,[]
19.01.03,Ryan#0423,수익률 40프로 얼마안남았네요 다같이 힘냅시다!,0,2,['예측실패']
19.01.02,물은생명수,한전아.수고했다.누나잊지않을게.담에보자고마위,1,1,[]
19.01.02,M자대박손금#6139,"이제 40이 보이겠네요.모두들 마음 고생 끝 행복만 계속
황금 돼지해에 대박 되겠네요.^^; ~~~~",6,0,['예측성공']
19.01.01,물은생명수,화이팅.한전아.가즈아,1,0,['예측성공']
19.01.01,물은생명수,쨍하고해뜨날.돌아온단다.복돼지타고.한전아새해는.멋있게비상해보자.화이팅.화이팅한전만세,1,0,[]
18.12.28,2021!,이제 33도 안녕..,5,0,[]
18.12.27,2021!,마지막 기회다..,0,1,[]
18.12.27,M자대박손금#6139,내일 오른다.,1,0,['예측성공']
18.12.27,물은생명수,화이팅,2,0,['예측성공']
18.12.26,물은생명수,이제시작이다.한전아.시팔년멋지게장식하자화이팅,2,0,[]
18.12.26,M자대박손금#6139,"오늘 소폭으로 오름 서서히 안전적으로 주가 방향 제시 봅니다.
조금만 더 기다려 보자구요.
분명히 대박 찬스 ^^; ~~~",0,0,['예측실패']
18.12.21,롯데가 우승하는소리한다,"오늘 하락은 조정이 조정이 아니리라 봅니다.
좀더 빠지지만, 증권가 방송에서도 전문가들은 36000까지정도 상승여력을 보지만, 전 내년 4만원까지 봅니다.
이게 한전 정상가격 아닙니다.
문가가 촛불혁명한답시고 일어난 지나가는 태풍정도 한전은 다시 제자리 찾아가는 중이지. 이게 절대 많이 오른게 아닌 회복중입니다.
그래도 낼은 미세하기 오늘보다는 다시 하락쪽에 무게를 둡니다",1,0,['예측성공']
18.12.21,Ryan#0423,"24.8층 탑승자입니다.
제발 36층까지 가고싶습니다ㅠㅠㅠㅠㅠ",1,1,['예측성공']
18.12.21,지금만나러갑니다#0084,"팔아야 되나?
고민이네",0,0,['예측 중']
18.12.21,M자대박손금#6139,"잠시 쉬고 가네요
다음 장에 크게 상승 예상 됩니다",0,0,['예측성공']
18.12.20,롯데가 우승하는소리한다,"일단 낼은 조정올것같습니다.
그래도 한전 36000까지는 열린문입니다.
유가하락 등으로 경기방어주의 역할 제대로 해주고있습니다",3,0,['예측성공']
18.12.20,Ensemble,어디까지 오르다가 고꾸라질까,0,0,[]
18.12.20,훌루루#5651,진짜 삼전으로 망한거 한전덕에 위로삼는다,0,0,[]
18.12.20,샤일런스,오늘도상승마감하겟구나,0,0,[]
18.12.20,이동희#6999,지금부터 우상향에요,0,0,['예측 중']
18.12.19,1번방의비밀,중장기상승,1,0,['예측실패']
18.12.19,M자대박손금#6139,"올라가야 정상인 것~~
한전아 계속 고고하자.^^;
그양 기다리자 대박을 위하여''''''''''''",0,0,['예측성공']
18.12.19,쫄리면 뒈지시던가,"34층 진입
40층 고
더 떨어진다고 나불대던 놈들 싹 사라졌네요
버럭인가 뭐시기하던데",0,0,['예측성공']
18.12.19,Sik#9594,왜 매일 오르는거죠? 무슨 호재 있나요? 아시는분??,0,0,[]
18.12.19,로엔하임,공매도 치는넘들이있어야 싸게 살수있는기다..,0,3,[]
18.12.19,물은생명수,우리한전이.사람해,1,0,['예측성공']
18.12.19,물은생명수,한전아.요즘너때문에.산다.너무고맙고행복해.2년동안키운보람을느끼면서.너무너무사랑해.누나.시집가도졸것같아.사랑해,1,0,[]
18.12.19,지금만나러갑니다#0084,"4종목중에서
유일하게 한전만 플러스네",0,1,['예측 중']
18.12.19,롯데가 우승하는소리한다,쭉쭉 가즈아!,0,0,['예측성공']
18.12.18,롯데가 우승하는소리한다,"38층 와줄까요?
펜트하우스는 바라지도 않습니딘.
40층까지 한번 휘몰아쳐주셨음 합니다",2,0,[]
18.12.18,2021!,지금도 늦지 않았다.,2,0,['예측 중']
18.12.18,훌루루#5651,가즈아,0,0,[]
18.12.18,BF워너비,45도 우상향 아주 좋아ㅎㅎ,3,0,[]
18.12.18,물은생명수,한전아.고마워.사랑해.ㅎㅎㅎ,1,0,[]
18.12.18,왓따 상한가,느낌적인 느낌,1,0,['예측 중']
18.12.17,M자대박손금#6139,"이제 시작에 불가하네요.
한전 계속 고고 진행합니다.
모두들 대박 준비만 한면 됩니다.
내년 후반기에는 정상에 기대 됩니다.
모두들 성투하세요 대박~~~~",4,0,[]
18.12.16,롯데가 우승하는소리한다,"내일은 일단 오를것같습니다.
한전은 장투가 답입니다.
문재인이 영구집권하지 않습니다.
문재인만 탈원전론자라 탈원전 문재인내리오면 값비싼 태양광발전 버리게 되어있습니다",0,0,['예측성공']
18.12.12,TAEHOONLEEM,내일 4마녀의 날 맞나요?,1,2,[]
18.12.12,물은생명수,계속고.고.고.,3,0,['예측성공']
18.12.12,물은생명수,한전아.조금만더.힘내자.화이팅ㅎㅎㅎ,0,0,[]
18.12.11,지금만나러갑니다#0084,"6개월 들고 이제
4%수익이네
개고생이네",1,0,['예측 중']
18.12.11,쫄리면 뒈지시던가,올라가자,1,0,['예측실패']
18.12.11,TAEHOONLEEM,힘있게 올라가네요...,0,0,[]
18.12.11,샤일런스,가자~~,0,0,[]
18.12.11,롯데가 우승하는소리한다,오늘 예상체결가는 내리는걸로 나오네요.,0,1,['예측성공']
18.12.10,쫄리면 뒈지시던가,40층 가자,3,0,['예측성공']
18.12.10,M자대박손금#6139,"한전아 계속 고고~~~
내년 대박 예감 ^^;",4,1,[]
18.12.10,샤일런스,하루3프로씩만가보자,5,0,[]
18.12.09,롯데가 우승하는소리한다,"평단 38000입니다.
장기홀딩전략으로 보유중입니다.
물타기는 서두르지않고, 내년 초중반쯤 생각합니다.
5거래일 연속 상승장으로, 월요일장 일단 한번 쉬어갈듯합니다",3,0,['예측실패']
18.12.07,yis(((♥))),"내년 뜨거운감자! 종목!
최소?7만원? 3-5년후 30만원? 아마 포스코 흐름처럼가지싶다.",2,1,[]
18.12.06,새빨간개미,2019년 관종하며 기다리겠음,1,0,['예측 중']
18.12.05,김연용#2596,역시 한전 리버스...,1,1,[]
18.12.05,장동훈#6394,가자 4만원으로,2,0,['예측성공']
18.12.05,쫄리면 뒈지시던가,"천천히 지금처럼오르자
40층 고고",1,1,['예측성공']
18.11.30,ㄱING생명김정우FC,내려갑니다용,0,0,['예측실패']
18.11.30,TAEHOONLEEM,MOU,0,0,[]
18.11.30,정동윤#5721,오늘 31200원 마감 예상,0,1,['예측실패']
18.11.30,M자대박손금#6139,"답답하지만 오른다.
그래야 모두산다. 년말까지 무조건 4짜 보자구요",0,0,['예측실패']
18.11.29,물은생명수,내일.봅시다,0,0,['예측실패']
18.11.29,쫄리면 뒈지시던가,"오르니까 말많던놈들 사라졌네
오늘도 달리자",2,0,['예측실패']
18.11.28,늘 푸른 키 큰소나무,"속보ㅡ 누리호 '한국형 시험발사체' 오후4시 발사확정… 액체연료 주입시작

http:// NEWs1.kr/articles/?3488015",1,0,[]
18.11.28,2021!,내린다..,0,0,['예측성공']
18.11.28,M자대박손금#6139,"아직도 갈 길이 머네 4만원 되어야 본전이네 ^^;
그래도 희망이 보이네~~~~~
올라가자 ! 한전아.",1,0,['예측실패']
18.11.28,깨정사랑,"연말에 4만원만 ㅠㅠ
-25프로임 아직도 ㅠㅠ",4,1,['예측성공']
18.11.27,물은생명수,힘들게.ㅎ고난의길?끝,2,0,['예측성공']
18.11.27,★Lucky★,잘하고 있군!!,0,0,['예측성공']
18.11.27,늘 푸른 키 큰소나무,역시나 오른 이유가 그거였구나 ㅋㅋ,0,1,[]
18.11.27,늘 푸른 키 큰소나무,그래도 넌 이길수 있다 한전아 가즈아,0,0,[]
18.11.27,늘 푸른 키 큰소나무,공매도야 뭐야 좋았던 흐름을 짜르고 있어,0,0,[]
18.11.27,늘 푸른 키 큰소나무,역시나 매수가 이렇게 좋을수가ㅡ 고고,0,0,[]
18.11.27,늘 푸른 키 큰소나무,대북 관련 공시 좀 띄워라 한전아,0,0,[]
18.11.27,늘 푸른 키 큰소나무,3만원 고개 넘으면 쭉 달린다 가즈아,0,0,[]
18.11.27,늘 푸른 키 큰소나무,공시하나 올려주지 이렇게 매집이 좋은 이유를,0,0,[]
18.11.27,늘 푸른 키 큰소나무,오늘두 가네 가즈아 한전아,0,0,[]
18.11.26,별똥까치,멸치 엄청 들어와서 고민되네요,0,0,[]
18.11.26,늘 푸른 키 큰소나무,오늘이 날이구나 가즈아 3만까지,2,0,[]
18.11.24,바두고,아직아닌듯,0,1,[]
18.11.23,늘 푸른 키 큰소나무,뭐하냐 한전아 꺼꾸로 가는 보일러잔아 넌,0,0,[]
18.11.23,나가뤼,.,0,1,['예측성공']
18.11.21,늘 푸른 키 큰소나무,한전아 넌 원래 꺼꾸로 보일러다 넌 오늘 가야한다,3,1,[]
18.11.20,개판5일전,괜찮아보인다. .이제 다시,2,1,[]
18.11.16,TAEHOONLEEM,가즈아,0,0,[]
18.11.15,쥬식스,왜 또 고꾸라지니 ㅠ,0,0,[]
18.11.15,샤일런스,다시가자,1,0,[]
18.11.14,지금만나러갑니다#0084,"가즈아~
이제 상승기류에 올라탔다
기다린 보람이 있네요
삼전만 아니면 더 샀을텐데 ㅠ",0,0,['예측 중']
18.11.14,터닝포인트.,.,0,0,['예측성공']
18.11.14,파이어앤트맨,28000,0,0,['예측성공']
18.11.13,시린 겨울 후 봄,"전년동기 대비 반토막 ㄷㄷㄷ 무섭다..
안녕히들 가시길 ..",1,2,[]
18.11.13,늘 푸른 키 큰소나무,꺼꾸로 가야하는데 이번엔 같이가네 왜 떨어지는거야,1,0,[]
18.11.12,지금만나러갑니다#0084,"대체 연기금 이놈들은
셀트리온에 몇조원을 꼬라박는건지
이러다 국민연금 고갈되겠네
오늘 같은날 한전이나 매수하지",0,0,['예측 중']
18.11.12,100억to1000억,"3일 쥐눈물만큼 올리고 고대로 빠지네..
아놔..",0,0,[]
18.11.12,늘 푸른 키 큰소나무,꺼꾸로 가야하잔아 다른 종목은 하방이니 넌 올라가야지,1,0,[]
18.11.12,파이어앤트맨,"28,250",0,0,['예측실패']
18.11.09,늘 푸른 키 큰소나무,공시 뜨지 않나 배당금으로 미나,0,0,[]
18.11.09,늘 푸른 키 큰소나무,개미들 그만 좀 털고 기다려라 쫌 달리자,0,0,[]
18.11.09,늘 푸른 키 큰소나무,좋다 힘 쭉 달리자,0,0,[]
18.11.09,늘 푸른 키 큰소나무,힘 좋다 28000원만 뚤어라 그럼 달린다,0,0,[]
18.11.09,늘 푸른 키 큰소나무,추매 가즈아,0,0,[]
18.11.09,휴면계정#589901,얘는 진짜 반대로 가네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,[]
18.11.09,늘 푸른 키 큰소나무,가보자 남들 떨어질때 함 올라가야지,0,0,[]
18.11.09,늘 푸른 키 큰소나무,증시 반대로 가니 오늘은 오르는군 웃기네ㅡㅡ,0,0,[]
18.11.09,파이어앤트맨,묵혀요,1,0,['예측 중']
18.11.08,물리,"탈원전, 전기요금 조정이 문제가 아니라. 전기요금을 주식으로 받은게 문제인 듯.",0,0,[]
18.11.08,물리,매수흐름이 강세.,0,0,['예측성공']
18.11.07,늘 푸른 키 큰소나무,역시 이놈은 증시 꺼꾸로 가는구나 얼마올리지도 못하고,0,0,[]
18.11.07,달콤한솜사탕,"증시가 빠지니

넌 오르는구나♡",0,0,['예측성공']
18.11.07,금나와라 뚜욱딱,"인스 공공기관 발주 사업 수주로 실적개선 본격화
현재 세군데(법무부 대전지방 교정청, 대한민국 공군 특수 부대팀, 한국전력) 수주 확정
만원 너머로 가즈아~~~~~~)))))))",6,3,[]
18.11.06,샤일런스,넌 진짜 지수반대흐름이구나 웃긴다,1,0,[]
18.11.05,지금만나러갑니다#0084,그래도 선방,0,0,['예측성공']
18.11.02,날자~~#5406,오늘 같은날 떨어지기도 힘들텐데 야는 노 답,2,0,[]
18.11.02,늘 푸른 키 큰소나무,왜 주식시장과 반대로 움직이나 쩝ㅡㅡ,2,1,[]
18.11.01,샤일런스,지수흐름과 반대방향이 한전...,3,0,[]
18.10.31,頓悟漸修#2566 프로,"개관과 외개인들은 올타쿠나 떠넘기는데
개미들은 바닥인줄 알고 덤비네...

인생그리만만하드냐?",0,0,['예측실패']
18.10.27,노무현,18000~20000원에 (코스피1800되면) 사야지,0,0,[]
18.10.26,박정민#0909,추세 반전하면 오를듯,0,0,['예측실패']
18.10.25,진화하는 가치투자,ㅁㅈㅇ이 탈원전 접거나 전기료 올리기 전까지는 답 없음,0,1,['예측실패']
18.10.25,물은생명수,팔아야.되능겨?사야되노.,0,0,[]
18.10.25,물은생명수,우쉬,0,0,['예측실패']
18.10.25,사냥꾼76,2018년말까지 유효?,0,0,['예측실패']
18.10.23,J#2900,굳,0,1,['예측성공']
18.10.23,샤일런스,병자들이 너무많네,0,0,[]
18.10.23,김인석#4373,19800원까지 내려올것임. 그러면 바로 총알 담그세요,0,0,['예측실패']
18.10.23,fly up,망했구먼..,0,0,[]
18.10.23,퐝앙마,"뭐여 ㅡㅡ
개인들 사지좀마라 ...",0,0,[]
18.10.22,묻어둡시다,하향곡선,0,1,['예측성공']
18.10.22,불기둥이 조아~,왠일?,0,0,[]
18.10.22,노을밑,ㄱ,1,0,['예측성공']
18.10.22,alex2121,예상데로 2만5천원 밑으로 분할매수 후 수익권 후후... 혹여나 2만2천 원밑으로 빠진다면 추가매수 2차 2만밑으로 추가 3차까지 해주마,0,2,[]
18.10.19,허영일,5,0,0,['예측성공']
18.10.19,묻어둡시다,상승폭이 너무 큼.,0,1,['예측실패']
18.10.19,물은생명수,ㅎㅎ,0,0,['예측성공']
18.10.18,김호순#8534,한국전력 #,0,0,[]
18.10.18,불기둥이 조아~,내가 이걸 왜 샀지?,6,0,[]
18.10.18,라연배,전기료인상,1,0,['예측성공']
18.10.16,샤일런스,또 지랄떠는구나,0,0,[]
18.10.16,불기둥이 조아~,ㅎ 완전 똥을 싸는구나 ㅎㅎ,0,0,[]
18.10.15,쥬식스,얘는 왜이리 내려가기만 해요?,0,0,[]
18.10.12,장동훈#6394,만원대에 한전줍고싶다,0,1,['예측실패']
18.10.12,fanon,"오랜만에 들어와보니 맨 앞자리가
2 깎여있네요 ㅡ.ㅜ",0,0,[]
18.10.12,김상희#4724,"개별 종목 #
한국석유
디아이
한국까스
포스코
한국전력
아이즈비젼",0,0,[]
18.10.12,꽃#1242,"미국 주식10퍼이상 인센티브!
수입의 10퍼이상투자자
인센티브준다는데...
개인들이 손실만보니.
투기장이다.
신세대는 주식인구준다!!!",0,1,[]
18.10.11,오른다망 상륙작전,삼중처럼 만원까지 내려갈듯,2,4,[]
18.10.11,김현우#7595,예측은 항상빗나가네 주식으로 수익보는날이왔으면 좋겠다30만원 벌고 300만원 물렷다(T^T) 아나,1,0,[]
18.10.11,야흥,"아직도 탈출 안한 사람이 있었다니;

3만원대에서 손절햌ㅅ어야죠우ㅜㅜㅜ",2,1,[]
18.10.11,폴스타.,"5일까지 계속 하락세
쯤하다가 머하나터트려서 잡을지 모름",0,1,['예측실패']
18.10.11,노무현,"여러분 딱 말놓고 한마디 할게요

ㅁㅈㅇ ㄱㅅㄲ",4,5,[]
18.10.11,주포횽나두낑가줘용,가즈아 한전 형왓다,0,1,[]
18.10.11,오른다망 상륙작전,조선업처럼 만원 오는가부나ㅋㅋ,0,2,[]
18.10.10,김광현#3122,1만9천원 까지 간다 지금이라도 탈출해라,0,1,['예측실패']
18.10.10,장하윤#1470,ㅜㅜ,0,1,['예측성공']
18.10.10,샤일런스,죽여주네,0,0,[]
18.10.10,퐝앙마,이건 너무하자나...ㅡㅡ,3,0,[]
18.10.10,오른다망 상륙작전,하루 오백원씩 열흘이면 2만원이네 ㅎㅎ,0,2,[]
18.10.09,가을엔꼭,정권 바뀌기 6개월 전부터 매집해야할 종목입니다.,1,2,[]
18.10.08,예철기,한국전력,0,0,[]
18.10.08,돈돈부자,한전이 잡주가 되었구나,1,0,[]
18.10.08,서진이다,"오른다

많이 빠졌다ㅎ

내일부터는 반등가야지

몰빵했다 간만에^^

26300원 정도가 지지선이니,

모든 보조지표 바닥ᆢ

반등 가즈아^^#",0,0,['예측실패']
18.10.08,alex2121,2만5천원이 멀지 않았구나,0,0,[]
18.10.08,샤일런스,10년전 주가를간다는게...참나 기가차네,1,0,[]
18.10.08,라이언일병 구하기,"개미주주들이 촛불집회를
해야될까
정부눈치보고 손놓고
신임사장은 뭐하는지",2,0,[]
18.10.08,박정일#6445,큰일이네요,0,0,['예측성공']
18.10.08,오른다망 상륙작전,이번주 25까지 보겠네 ㅎㅎ,0,4,[]
18.10.08,샤일런스,미쳣네 .,0,1,[]
18.10.08,휴면계정#589901,탑승,0,0,['예측실패']
18.10.06,물은생명수,지구를.떠나야.되는지?,0,0,[]
18.10.05,폭등개미,"달재앙 ㅋㅋ
25000 밑 예상
탈원전 수익구조가 똥망인데 답 나옴?",0,1,['예측실패']
18.10.05,샤일런스,ㅅㅂ 증시가 미쳐가는구나,1,0,[]
18.10.04,칼라콘크리트,"나도 졌다.
더 빠질 정책을 현 정부가 계속 쓰니...",0,0,['예측성공']
18.10.04,이경훈푸른하늘,내가 졌다,1,0,[]
18.10.04,샤일런스,끝까지 흘러내리네 ..젠장,0,0,[]
18.10.04,★Lucky★,정권 바꿔야 오를듯...물을타도타도 내리니...ㅠㅠ 그냥 자손에 물려줘야 겠네,0,0,[]
18.10.04,멋대루,와...?훅가브네,0,0,['예측성공']
18.10.04,기다림의미학92,경기방어주는 옛말이네 ....,0,0,[]
18.10.04,Radio Ga Ga,"ㅆㅂ 너무하네 ...진짜로..
주주들 살려주라진짜",1,0,[]
18.10.04,alex2121,2만5천원정도에 매수후 2.3년정도 들고있으면 되지않을까 개인생각,0,0,[]
18.10.04,오른다망 상륙작전,서서히 바닥이 보이는듯,0,2,[]
18.10.04,이효근#9643,내린다,0,0,['예측성공']
18.10.02,이병석#6263,"오래전 수천만원 손실보고 정리했지만..

해도해도 너무한다...",1,1,[]
18.10.01,무궁화공원,흐흐,0,0,['예측성공']
18.09.27,기두리면올기다..인내,누리호 한국전력 수혜주 대박 따따블,0,1,[]
18.09.27,실적,"아직 저점보고 들어오면 이르다ㅎ
2만원 중반대 그이하까지 오니까 기다리자^^",1,0,['예측실패']
18.09.27,불가근불가원,때려죽여도 시원찮을 개국인 쉑히들 이렇게 팔다가 언제 한번 피똥 쌀끼다. 꼭 그리될끼다.,0,2,['예측성공']
18.09.25,임신환,"아니 차트만 봐도 계속 내리는 주식인데 왜 이걸 붙잡고 있지?
연말에나 추이봐서 반등세 있으면 들어가든지....",2,1,['예측성공']
18.09.21,오른다망 상륙작전,백원오르고 5백원 내리고,1,4,[]
18.09.21,불가근불가원,때려죽여도 시원찮을 개국인 쉑히들 이렇게 팔다가 언제 한번 피똥 쌀끼다. 꼭 그리될끼다.,0,0,[]
18.09.21,중소기업,가가고 고고 북한에 전력공급해야지 ㄱㄱ,0,0,['예측성공']
18.09.21,ㄱING생명김정우FC,"오늘도개인이열심히주워담음
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
계속담으삼싸게좀사게",0,0,[]
18.09.21,불가근불가원,씨티 저노마 저거 뭐하는 놈이고? 한번 똥칠갑 해삐라.,1,0,['예측성공']
18.09.20,오른다망 상륙작전,"노다지금액 오는가부다ㅎㅎ22, 23?",1,2,[]
18.09.20,최,"시 발 문정 권아
욕좀하자 해도해도 진짜너무하네
개 쓰 레기 주식 썩을때까지 들고
있을꺼다 손해보고는절대못팔지
북한관광할시간에 민생이나좀 살펴라
소뒷발에 쥐잡듯이대통령됏으면
열심히라도해야지 퉤퉤",0,3,['예측성공']
18.09.20,멋대루,25본미당ㅋ,0,1,['예측성공']
18.09.20,ㄱING생명김정우FC,"아직바닥찾으려면멀었음
2만중반까지도갈거같은디",1,0,[]
18.09.20,오른다망 상륙작전,개인이 싸다고 계속사니 더 떨어질듯,2,2,[]
18.09.19,두테르테,한전은 끝났다. 정권 교체되면 사라,0,0,['예측성공']
18.09.19,불기둥이 조아~,이런 미친 한국전력,0,0,[]
18.09.19,샤일런스,웃음밖에 안나오네,0,0,[]
18.09.19,꿈☆은반드시 이루어진다,"야 끔찍하내 작년에 손절한게 신의 한수인듯
...",0,0,[]
18.09.19,성후경,28000에 20000주 매입할거임,0,1,[]
18.09.19,ㄱING생명김정우FC,"이제곧추워지면
전기겁나쓰겠지
내년을기약하길ㅋㅋ
자고로주간전기보다심야가더나온다",0,0,[]
18.09.19,주식연구생,전기 할인 해줄때 매도 타이밍인데 내가 매도 하라고 했잖아,1,3,['예측성공']
18.09.19,TAEHOONLEEM,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜ,0,0,[]
18.09.19,젤루,최저가에맛드렸나,1,0,[]
18.09.19,김임수#7285,"미안해요
내가 사면 내리는데
그동안 많이 내렸고
어제 물조금 탔는데
역시나 흘러내리네요",0,0,[]
18.09.19,오른다망 상륙작전,26도 볼 기세 ㅋㅋ,1,3,[]
18.09.19,MARCO_STOCK,한국전력,0,0,[]
