19.01.15,개포동#2025,"여러분. 만약 수소차가 발전한다면 인프라투자 -> 연료확보 -> 자동자양산 이순으로 발전하게될거에요.

지금 수소차 때문에 현대 주가가 오른다는건 말도 안되는겁니다. 올해부터 인프라 투자가 진행되도 적어도 삼년은 지나야 안정적으로 차 양산이 가능해요.

수소인프라나 연료확보는 굳이 수소차 아니더라도 새로운 동력으로서 사용이 가능하지만 전체 큰 수소에너지 시장에서 수소차는 그냥 하나의 영역일 뿐입니다.

지금 현대차를 볼때는 수소차를 보지말고 실적이나 내연기관 차를 판매하는 회사로서 보세요.

어차피 현대차가 광주형일자리 안받으면 정부도 지원 안합니다. 다른 산업에 몰아주겠죠.

수소때문에 들어오신분들은 수소인프라쪽중에 아직오르지 않은 곳 찾아서 들어가시길 바랍니다.

모두 성투하세요~",1,1,[]
19.01.14,성경민#0201,왜 자꾸 짜르는거지????,0,0,[]
19.01.13,ZUNO,오를듯,0,0,['예측 중']
19.01.07,무쇠팔 최동원,올해 대장주는 자동차정유다 과거 차화정의 귀환,1,0,['예측실패']
19.01.07,개포동#2025,"여러분 저번에 글 쓴거 보셨으면 공매도가 한번 크게 터지고 밑으로 하락하는거 보셨을겁니다.

저는 그냥 내려갈거다 올라갈거다 하지 않아요 전부 합리적인 추론을 하고 그 이유도 써 놓습니다.

전부터 보셨겠지만 다들 대우조선 해양 오를거다 할 때 제가 뭐라고 말씀 드렸었나요.

그때 글을 다 보신분들은 아시겠지만 합리적인 이유가 있었어요. 현대차같은경우는 수소차는 전기차 이길수 없지만 주가가 오르고 떨어지냐를 물어보면 그건 모르겠다고 했죠. 왜냐면 주가가 너무 내려갔으니깐요.

하지만 이주식은 무조건 내려간다고 했죠. 그리고 결과가 어땠나요. 지금 원인 분석들 하고 있지만 백퍼센트 제가 예상했던 결과들이 나올겁니다. 증권방송 한번 보시고 떨어진 원인 설명하는거 보세요. 제가 예측했던 거랑 똑같은 말을 하겠죠.

이미 결과가 벌어지고 복기하는건 누구나 할 수 있어요. 예측하는게 어려운거에요.

1차바닥은 3만원대초반 2만원대 후반입니다. 저는 이 주식이 사실 아직도 비싸다고 생각합니다.

예전처럼 강한 매도신호는 잡히지 않으니 약한 매도정도로 할게요. 일단 조선주와 수소차는 호랑이등에 올라는 탔으니 핫한 주식은 맞아요.

모두 잘되셨으면 하는 마음으로 글 썼었습니다. 이제 사실 아주 강한 신호가 오지 않아서 이제는 오른다 떨어진다 말은 자제하겠습니다.

솔직히 이주식은 저점대비 올랐던 가격의 반정도 빠지면 아주 좋은 그림인데 절대 그렇겐 불가능하구요. 아마 1차바닥인 3만원 극초반에서 2만원 후반이면 사실 그림 나오니 혹시 물타실 생각이시나 들어가실분이면 거기까지 떨어진후에 향후 추세 보시는게 좋습니다.

저도 한국사람이니 조선주가 잘됬으면 좋겠어요. 하지만 어설픈 폭등은 오히려 악재입니다.

그리고 제일 중요한 지금 물리신분들은 만약 강한 마음 먹고 저점잡겠다! 하시는거 아니면 팔지말고 그냥 지켜보고 계세요. 물론 아주 고점이시면 파십시오.

그리고 물타기... 왜 물타기 물어보시는 분들이 많죠?

물타기 저는 싫어하는데 그 이유는 물타기는 성공할수 없다는거 왠만한 분들은 아시니 따로 설명 안하겠습니다.

물타는건 빨리 빠져나올려고 쓰는 건데 그리고 오르면 어쩌시려구요? 사람들이 진짜 돈을 잃을때는 본전생각이 날때에요.

저점에서 매수했으면 혹은 고점에서 물려있어서 손절각만 보시는거면 중립적인 생각이 가능한데

물타기 들어가는 순간 판단이 없어집니다. 장담합니다. 절대 장담합니다.

보시는 분중 기관이나 슈퍼개미 아니시면 특히 3억 이하는 절대 물타지 마세요.

아는척 하는건 아니고 다들 아시는 내용이겠지만 초보분들도 있을수 있으니 좀 써놨습니다.

그럼 모두 성투하세요~",3,4,[]
19.01.04,전승우#2200,"현대차 위기라고 9만원 찍을때 당연하다 생각했고 더 떨어질꺼라 생각했지만
현실은 다시 12만원 찍음...",1,1,[]
18.12.31,개포동#2025,"제가 왜 현대차는 장기적인 관점으로 갔을때 미래가 없을거다라고 하는지 먼저 말씀 드릴게요. 순수히 제 뇌피셜이라는것을 일단 먼저 말름 드립니다.

정부에서 수소차 지원을 정말 해줄까요? 근데 수소차는 오로지 현대 주식인데 왜? 이것은 형평성에 어긋나잖아요?

솔직히 조선주에 나라돈 들어가는거 싫어하시는 분들 입장은 그돈이면 뭐하겠다! 이런 이유 때문이지 않습니까?

얼마전 광주형 자동차공장 소식이 있었죠. 문재인 정부는 전 정부와 달리 기업들에게 억지로 힘으로 강요하기보다는 사탕을 주고 사탕 더먹고 싶으면 이렇게 해줘. 이런식으로 기업들을 달래요.

사실 그래서 기업들이 정부를 만만하게 보는거라 생각은 하고 있습니다만... 하여간 다른건 둘째치고.

광주형 일자리가 무산이 되었죠. 사실 광주에서 수소차를 생산못하는 순간 날라간거나 다름 없었어요. 경유차를 진짜 광주에서 하겠습니까? 아마 경유차도 정부에서 밀어준다고 해서 만들었는데 경유가격 상승때문에 잘 안팔리고 그래서 제시한 건지도 몰라요.

정부는 일자리를 만들고 싶고 정부에서 직접 고용을 하고싶지만 장기적인 부담이 있기때문에 기업들에게 보조금을 주고 거기서 취업자리가 나오길 원해요.

그래서 현대에게 지금 사탕을 준겁니다.

이제 현대가 광주형일자리를 노조가 원하는 방식으로 절충해서 받고. 왜냐면 최종안이 그렇게 현대에게 아주 사업도 못할정도로 불리했다고 생각 안하거는요.

광주형 일자리는 앞으로 우리나라에 노사 관계를 새로쓸 정도로 파급력이 쌘 곳이에요.

따라서 앞으로 현대차의 수소차 미래를 보려면 현대에서 광주형 일자리 자동차공장을 짓는지 안짓는지 봐야합니다.

지으면 앞으로 귀족노조 법이나 수소차 관련인프라 구축이나 수소차 보조금 등등 정부에서 사탕보따리를 들고 오겠지만 수사차 관련해서 좀 밀어줬는데도 현대가 반응이 없다?

그럼 수소차는 포기해야죠.

여러번 이야기 하지만 수소차는 철저하게 내수주 입니다. 우리나라에서 한우 500마리 중국에 팔았다고 한우가 와규나 호주산 미국산소고기처럼 해외 수출용인건 아니죠.

지금 수소차 인프라가 그렇게 자유롭게 충전할정도로 깔린대도 없고 외국은 진짜 옆동네만 200km를 가야하는데도 많아요. 저도 좀 번화가 나가서 한국 물건 사려고 200킬로 가까이를 왕복했었어요.

근데 우리동네엔 수소차 충전소가 있지만 옆동네엔 없다면? 부모님이 사는 마을 근처엔 없다면? 친척이나 친구나 자기가 놀러가고 싶은데 근처에 수소차 충전소가 없다면?

우리나라보다 외국에 이런문제때문에 수소차 타기가 더 힘들어요.

전기차는 인프라 충분한것 같죠? 외국은 전기차를 집에서 충전해요.

따라서 수소차와 전기차를 비교하는건 의미없구요. 수소가스 하이브리드쪽으로 보시는게 맞습니다.

따라서 현대가 과연 정부의 선물을 받고 어떻게 하는지 보시는게 좋을것 같습니다.

모두 성투하세요~",1,4,[]
18.12.27,개포동#2025,"수소차에 대해 간력하게 알려드릴게요.

수소차 = 가스차 하이브리드.
수소연료 = 화석연료
천연가스차 = 매연이 거의 배출안되서 친환경적
수소차 = 매연이 아예 배출 안되지만 연료는 석유가스를 씀.

포드를 선두로 향후 10년 내에 내연기관의 시대는 종말이옴. 수소차는 가스차하이브리드 하위호완이라 사실상 내연기관이 필요함.

전기 배터리는 앞으로 혁신적인 발전이 올거임. 현재 세계 각국에서 새로운 형태의 배터리를 연구중임. 심지어 삼성도. 앞으로 배터리는 더 충전을 빨리하고 더 장거리로 운전이 가능함.

제일중요한 자동도로주행자동차의 경우.

전기충전은 자동으로 가능하지만 수소차은 자동충전이 불가능함.

결국,

1. 자유도로주행 (수소차 X, 전기차 O)
2. 친환경 (둘다 O)
3. 수리비 가격 절감 (수소차 X, 전기차 O)

이렇게 되지만 전기차는 석유연료 없이도 전기충전가능하지만 수소차는 석유연료가 없으면 세상 어느 자동차 연료보다 수소연료가 비싸지기 때문에 사실상 석유연료를 쓸 수밖에 없음.

게다가 현대는 사실상 수소에 올인 하고 있는 내연기관 회사라서 내연기관 자동차들이 사라지면 자연적으로 도태될 회사이고.

전기차는 상대적으로 수리비가 얼마 나가지가 않고 따라서 고장 확률도 거의 없지만 수소차는 부품 하나하나가 다 비싸고 고장의 위험도 전기차에 비해 월등히 높음.

왜 수소차를 좋아하시는지 전혀 모르겠네요.

수소차는 미래차가 될수 없어요. 좀 매니악한 사람들만 좋아하는 차가 될거고 현대차는 수소차기술을 보유한 중소기업이 될것입니다.

현대처럼 큰 회사면 꼬꾸라지기전에 큰 양봉파티를 할 수도 있지만 만약 터진다면 그게 마지막일 가능성이 크고 그냥 이주식에 돈 넣고 잊고 계실 수가 없는 주식입니다.

다시한번 말하지만 수소차는 인프라비용이 너무 비싸고 전기차에 비해 연료가격도 비싸고 만약 수요가 늘어나면 수소연료는 더 비싸질겁니다.

미래는 전기차입니다.

수소차는 전기차가 될수 없습니다. 가스차 하이브리드차량입니다.

확실히 알아보시고 투자하세요. 지금 수소차 대장주 보시면 답 나옵니다. 수소차는 투기쪽이지 절대 투자쪽이 될수가 없어요.

모두 성투하세요~",1,2,['예측 중']
18.12.25,ZUNO,내릴듯,0,0,['예측성공']
18.12.24,무한경쟁,펠루세이드 차 잘팔리네 대박이요,0,1,[]
18.12.20,0식,"다시 9만원 와됴 ㅠ

바보같이 왜팔앗을까.

걍존버하고 있었어도...ㅠ

9만웡 로면 다시 사줄게 ㅠ

돌아와~달링",0,1,['예측실패']
18.12.20,로또1등#2422,110000,0,0,['예측성공']
18.12.20,흠냐몰라,아주 그냥 주가를 누를려고 용을쓰네;;;,0,0,[]
18.12.20,노한별#9667,ㄱㄱ,0,0,['예측실패']
18.12.20,1번방의비밀,단기매도자리132000-138000까지가능,0,0,['예측실패']
18.12.19,흠냐몰라,인터넷에 맨날 리콜로 망한다는 놈들 말데로면 주가는 9만원이 아닌 6만원은 가야 할거 같은데 왜 더 오르는거냐???,0,1,[]
18.12.18,필라이트,.,0,0,['예측성공']
18.12.17,흠냐몰라,"GDI엔진 결함 개소리 좀 그만.
Google trend 데이터만 봐도 최근 1주일 hyundai kia fire 검색어보다 gm shock가 월등히 높다.
국내서 얘기하는 그정도 수준이었으면 이미 검색어 도배가 되었지.
정의선 경영승계 쉽게 해줄려고 주가 빠지는거 국내 언론들이 조낸 도와주는 상황",1,0,[]
18.12.16,개포동#2025,"수소차가 과연 미래 산업이 될 수 있을까요? 한번 보죠. 전기차보다 나은점 한번 봅시다.
1. 빠른충전 ( 전기차 3~4시간. 수소차 5분)
2. 긴 주행거리. (전기차 400~500km *실제 사용시 이거보다 안나옴. 수소차 500~600km).

그럼 전기차보다 못한점 한번 보죠.
1. 충전소 만드는 비용. ( 전기차 500만원. 수소차 30억.)
2. 생산가. (전기차가 수소차 절반가격. 수소차는 수소를 물로 만들기 위한 촉매제가 필요하고 전기차에 비해 복잡하기 때문에 아무리 생산 단가를 낮춰도 전기차만큼 맞출수가 없음.)
3. 안전. (아주 안전하긴 하지만 수소폭발 가능성 있음. 내연기관도 생각보다 꽤 많이 폭발하는데 내연기관보다 안전한지 아직 대이타 부족. 전기차는 폭발 없음.)
4. 연료. (전기는 그냥 쓰면됨. 수소는 석유를 정제해서 만들어야함.)

그 외에 친환경적인 부분이라던가 무슨 전기차는 화력발전소를 만들어야 전기가 나온다고 그런말 하는데 수소도 석유를 정제해야 하고 어차피 수소를 뽐아내고 나머지를 버릴수가 없기 때문에 이부분은 좀 애매함. 전기는 친환경 발전으로도 만들수 있지만 수소차는 친환경적으로 만들수가 없음.

하여간 여러가지 분석을 하면 일단 인프라가 깔리면 수소차가 우세하고 인프라가 깔라는 중에는 전기차가 압승이네요.

원래 광주 공장에 친환경 차량 만들기로 했었죠? 당연히 수소차였겠죠? 그리고 인프라 정부가 깔아주고 보조금도 정부가 주는데 자금 광주공장 날라가서 어차피 현대 수소차가 우리나라 일자리 마련 안해줍니다.

이제 정부에서는 굳이 수소차 인프라를 빠르게 깔 필요가 없어요. 수소차를 시장에 맡긴다? 여러분이 주유소 하고 있다고 생각해봐요. 전기차는 500만원만 추가하면 바로 설치할수 있는데 수소차는 될자 안될자도 모르는거 30억 내고 설치 할겁니까.

결국 현대차 스스로 인프라를 깔아야하는데 100개만 깔아도 3천억. 그냥 매년 영업이익 여기다가 꼴아박아야 하니깐 이제 영업이익 안남겠내요. 당연히 그럴수 없으니 수소차 인프라 조금씩 깔겠죠?

현대는 노조문제와 우리나라에 일자리를 생산하지 않는 문제점이 있어요. 제일 중요한건 옛날 한나라당 의원이었다는 점과 이명박 주로 분류가 되있다는것도요.

이번에 광주차 날리는거 보고 확신했어요. 이 주식 미래가 없습니다. 정부 인프라 없으면 시도조차 못하는 사업인데 하...

판단 잘하세요. 인프라 안깔리면 수소차는 미래가 없습니다.",1,3,[]
18.12.15,중장기 주식만 산다.,"GDI 엔진 결함

피하세요...",0,0,['예측실패']
18.12.15,개미야 또속냐,핫하! 죽어라 떡락빔~,0,0,['예측실패']
18.12.13,ㅇ기,.,0,1,['예측실패']
18.12.12,에스모(빅픽처),걍 현대차가 먹으면 좋겠다.,1,0,[]
18.12.12,0식,"ㅡㅡ 9만원에 잡은것 걍 들고 있을껄 ㅠ
괜히 소액먹고 팔고 딴거 사서 개물린 호구 1인..",1,0,[]
18.12.12,목정빈#4641,가즈아 떡상,0,0,['예측실패']
18.12.12,파프리파,이제 치고나간다 아자,0,0,[]
18.12.12,본질 ㅡ,고점이네,0,0,[]
18.12.12,Drahon12,오예,0,0,[]
18.12.12,워런버피,상한가가자~~~~,0,0,[]
18.12.12,개포동#2025,"한마디 더 하자면 중국에서 파는 우리나라차는 중국에서 생산합니다. 우리나라에서 생산에서 파는게 아니에요. 중국에서 10생산하면 9~11정도가 중국에서 소비해요.

애초에 중국 관세는 그렇게 중요할정도는 아니에요. 문제는 미국이죠. 미국 관세가 우리나라한테는 더 큰 영향을 미칩니다.

그리고 중국은 지금 위안화절상 외에는 해답이 없는데 그걸 피하고 다른쪽에서 내주려고 하는거고 미국은 어떻게 해서든 위안화절상을 만들어내려고 하는거죠.

우리나라는 그냥 새우등터진거지만 지금 중국에서 한국에 대한 인식이 그렇게 좋지가 않아요. 게다가 중화사상같은게 있어서 예전에 우리나라가 하던 신토불이운동처럼 중국사람들은 해외 나와도 중국꺼만 쓰려는 경향이 있어요.

현대차가 중국에서 못나가는건 절대 누군가의 음모가 있어서가 아니라 현대차가 경쟁력이 떨어져서 그래요. 지금 현대차에 신기술이 있어요?? 많이들 현대차 타잖아요. 근데 현대차가 신기술때문에 탑니까?

포드차는 50만 달려도 끄떡없어요. 일본 유럽차들은 100만 달려도 현역인 차들도 넘쳐나고요. 15만이면 나가떨어져서 그냥 가성비로 타는 차가 어떻게 경쟁력을 가지겠어요. 15만이면 많이 달렸으니 이제 차 바꿔야지 하는건 우리나라밖에 없어요.

외국에서는 아버지가 사서 아들에게 물려주고 아들이 또 아들에게 물려주기도 해요. 요새야 그정도까지는 아니다만 차라리 좋은차 타고 중고로 내놓는게 낫지 싸구려파 위험하게 타고 고장나면 폐차시키는것하고 비슷하게 돈 나올거면 좋은차 타다가 중고차로 내놓는게 경재적이라 이거에요.

수소차가 미래산업인것처럼 말하는데 수소차 어디가 미래산업인가요? 수소차 내놓으면 충전소는 어떻할건데요? 전세계 주유소들이 수소차 나왔으니 인프라를 깔자! 이럴까요? 전기차가 잘되기까지 전기차 생산이 되고 얼마나 지났죠? 아직도 전기차는 미래산업쪽 아닌가요? 나온지가 그렇게 오래 지났는데도 아직도 미래산업이에요.

처음에 차량이 나오면 무조건 비싸요. 그걸 사줄만큼 두터운 팬층이 있어야 잘되는건데 수소차가 나오고 정말 잘되기까지 적어도 20년은 걸려요. 지금보면 2025년에 수소차 보급시작할것 같은데 그때되면 이미 전기차 포화시장이에요.

유가는 또 셰일석유 때문에 싸져서 그냥 내연기관차랑 붙어서 살아남기도 힘든데 아주 기술력이 올라간 전기차랑도 붙어서 이겨야해요. 수소차는 신산업인데 이미 전기차은 개량에 개량을 거친 상태에서 싸워야하는걸 어떻게 이기려고 할까요.

고급차까지가면 연료비를 신경 안써요. 고급차시장은 아직도 전기차 안써요. 수소차가 있어야할 곳은 어느위치일까요?

잘 판단해보시고 투자하세요. 요새는 해외투자도 많아 열려있습니다. 우리나라 화폐는 누가봐도 비싼 상태라 화페가치가 하락하면 환차익도 남길수 있구요.

저는 한국차 시장이 현재는 경쟁력이 없다고 생각합니다. 그때 10조 한전부지였으면 볼보에 미쯔비시까지 가져오고도 남았을 돈을 부동산에 투자하는 회사가 어떻게 자동차 회사입니까. 그냥 투자 회사지.

살길이 있었다면 광주공장밖에 없었어요. 이제 민주당하고도 척을 지는 그림을 그리고 있는데 민주당이 집권하고 있는 동안이면 현대차를 좋게 봐줄수가 없어요. 수소차 인프라 수소차나올때 맞춰서 깔아야지 안그러면 불편해서 차가 좋아도 안써요.

이제 누가 깔아줍니까 그 인프라.

긴글 읽어주셔서 감사합니다.

모두 성투하세요~",5,1,[]
18.12.12,개포동#2025,"여러분 사람들이 자연스럽게 전기차 좋다고 쓰기 시작했다고 생각하면 오산이에요. 테슬라니깐 전기차를 주류로 만들수 있던거죠. 게다가 전기차는 4차 산업하고 연계 할 수 있는게 맞아 떨어져서 잘됬던거죠.

이제 앞으로 석유가격은 높아질 수가 없어요. 저유가 시대에 이미 들어왔어요. 지금 전기차도 위태롭습니다. 근데 수소차를 탄다구요? 전기차 우리나라에 잘 안쓰는 이유가 충전소가 원할하게 있지 않기 때문과 우리나라는 산이 많은 지형이라 전기차처럼 평지에서 달리기 좋은차들이 힘을 못내서 그런거죠.

수소차가 미래차가 되려면 선진국에서 충전소도 깔고 다 해줘야 해요. 차를 팔아도 인프라가 없으면 안되구요.

또 하나는 중국시장 개방되면 왜 현대차 쓸거라 생각해요? 현대 매출이 떨어지는게 중국 가성비 차량들 때문에 그래요. 그 중국 본토에서 성공하겠다?

고가차량은 우리나라사람도 현대 고가차량을 안타고 와국차 타는데 중국이라고 우리차 타겠습니까? 저가차량으로 경쟁하고 있는데? 우리나라 차량이 해외에서 고가차량으로 팔리고 있는게 아녀요. 돈없는 사람들이 가성비로 타는거지 돈 많은 사람들은 다른거타죠.

지금 중국이 우리나라 차 막은것도 아니고 사드랑 한국차 인식 때문에 점유율이 떨어진게 복구가 되나요? 솔직히 한국사람들 정서상 일본국가가 용서가 되요?

이글을 읽고있는 여러분이 용서가 되냐는게 아니라 지금 주식 투자하고 있는 한국사람들이 용서가 되냐고요. 지금 중국이 그래요.

한국차는 악재가 엄청나게 쌓여있어요. 출구를 뚫을라면 오히려 우리나라에서 뚫어야 하는데 지금 우리나라에서조차 점유율 뺏기고 있죠. 저같아도 돈 많아 벌면 안타요.

그런데 중국 고급차 시장에서 잘될거라고 생각하시는게 옳다고 생각하시는지.. 또 북한관련해서 중국이랑 싸워야 할 일이 넘칩니다. 과연 그때 이 주식이 버틸수 있을까요.

90일 후에 중국이 미국한테 이길거라는 순진한 생각에 오르는것 같은데... 이렇게 오를때가 빠져나올 마지막 기회라는것을 잊지 마세요.

그래도 12월 중에는 보유하시면서 투자하시는것도 나쁘지 않습니다. 하지만 90일 지나기전에 한번 폭락 나올테니 조심히 투자하세요.

모두 성투하세요~",1,1,[]
18.12.12,조갱2,"버틴사람만 즐기는거지 ㅋㅋ
개인이 손절해야 주식은 오른다.",0,0,[]
